"V1","V2"
"F/O 35 CLAREMONT AVE",1
"F/O 351",1
"F/O 3632  BWAY",1
"F/O 3917 5 AVE",1
"F/O 405 E 72ND ST",1
"F/O 410 PARK AVE",1
"F/O 413",1
"F/O 416 E 11TH ST",1
"F/O 440 BEACH 58 ST",1
"F/O 48 ST NICHOLAS P",1
"F/O 511 LEXINGTON AV",1
"F/O 541 W 144 ST",1
"F/O 666 WESTEND AVE",1
"F/O 677 40 ST",1
"F/O 9824 FOSTER",1
"F/O 991 SOUTHERN BLV",1
"F/O OF 338 E 53 ST",1
"F/O OF 978 UTICA AVE",1
"F/S NEWPORT AVE",1
"FAIRVEIW AVE",1
"FANDAY AVE",1
"FARIDAY",1
"FARREGUT RD",1
"FDR DR REAR OF",1
"FEATHER BED LA",1
"FEDERAL PLAZA",4
"FENDLAY AVE",1
"FERN BLVD",1
"FERROGUT RD",1
"FET GOOVE AVE",1
"FHAM PARKING",1
"FIRLEY ST",1
"FLATBLANDS",1
"FLATBUS AVE",2
"FLATBUSH AVE 10FT",1
"FLATLAND",5
"FLATLANDS 1",2
"FLATLANDS 9ST",1
"FLETCHER PL",3
"FLILOHY SOUTH LN",1
"FLOWER AVE",3
"FLSUHING LOT",1
"FLSUHING MEADOW",2
"FLUHSING LOT #1",1
"FLUSHING MEADOW WS P",1
"FLUSHING MPAL LOT 1",1
"FLUSHING MUN LOT 1",1
"FLUSHING MUNICPAL",1
"FLUSHING ST",1
"FMCP AQUNTIC CENTER",1
"FMCP-CITIFIELD PKG L",3
"FMCP-THEATER IN PARK",3
"FNE  CMR",1
"FOEST AVE",1
"FONGCT RD",1
"FOR 84TH",1
"FOR H AVE",1
"FORAST AVE",1
"FORBELL CT",4
"FORDMAN PL",1
"FOREST AE",1
"FORSTER AVE",1
"FORT  HAMILTON PKWY",1
"FORT AVE",1
"FORT GREEN PLACE",2
"FORT GREENE PLACE",2
"FORT HAMILTON  PKWY",1
"FORT HAMLTON PKWY",1
"FORT HARDAM AVE",1
"FORT INDPENEDENCE ST",1
"FORT WASINGTON AVE",1
"FORT WASTHINGTON",1
"FORTHAMILTON PKWY",2
"FORTMHMIT",1
"FORTWASHINGTON",1
"FRANCIS LEWIS BLV",5
"FRANFLIN AVE",1
"FRANICI ST",1
"FREDDRICK DOUGLAS BL",1
"FREDRICK DOUGLAS",3
"FREEDOM PL",4
"FREIGHT",1
"FRELEY AV",1
"FRENAHAN ST",1
"FRNCP 58 RD LOT",1
"FRONT OF 2318",1
"FRONT OF 239",1
"FRONT OF GREAT HILLS",1
"FRSH POND",1
"FT CHARLES",5
"FT GREEN PARK",1
"FT GREEN PL",1
"FT GREENE RD",1
"FT INDEPINDENCE",1
"FT WAHINGTON",1
"FT WASHING",1
"FT WASHING  AVE",1
"FT WASHINGTON  AVE",4
"FT WASHINTTON AVE",1
"FT WEST",1
"FTHAILTON PKWY",1
"FTHAMILTON PKWAY",1
"FTHAMILTON PKWY",6
"FTINDEPEN",1
"FULLER PLC",1
"FULTON SY",1
"FULTONST",1
"FURNAN AVE",1
"FUTON TST",1
"Felton St",8
"Florence St",4
"Florida Ave",33
"Fraser St",8
"G 54 ST",1
"G PECK AVE",2
"G.C.P.",1
"G.R.BREWER BLVD",1
"GAIEWAY DR",1
"GALA PLACE",1
"GALLOWAY AVE",1
"GANSERVOURT",1
"GAORGE ST",1
"GARDEN AVE",2
"GARSON ST",1
"GASKELL RD",1
"GATES AVE  BKLYN NY",1
"GAUDWELL",1
"GAYNOR STREET",3
"GCP S RD",2
"GCP SERVICE RD",6
"GCP SERVICE ROAD",2
"GCV SR DR",1
"GENWOOD RD",1
"GEOGORIA AVE",1
"GERALD PL",1
"GERANUM AVE",1
"GERFORD ST",1
"GERINUM AVE",1
"GERNTSEN AVE",1
"GEROGER",1
"GERVIL STREET",4
"GEUSER DR",1
"GIFFORD AVE",1
"GILLESPLE AVE",3
"GIVAN",1
"GLASSON AV",1
"GLEAME ST",1
"GLEBE",4
"GLENNAN",1
"GLENNON",1
"GLENSON AVE",2
"GNTER COUT",1
"GODIVICK AVE",1
"GODWN TERR",1
"GOETHALS 84-26",1
"GOETHELS RD NORTH",1
"GOLF FOREST PARKING",1
"GOLS ST",1
"GOOLDEN AVE",1
"GORLUN",1
"GOTHIC DRIVE",1
"GOUVERNEUR AV",1
"GOUVERNUER AVE",2
"GOVVERNEVR ST",1
"GRAD STREET",1
"GRAHAMA VE",1
"GRAMERCY PK S",1
"GRAMERCY PRK SOUTH",1
"GRAN ST",2
"GRAND CONOUSE",1
"GRANDCONC",2
"GRANDCONCORSE",1
"GRANDCONCOUS",1
"GRANDCONCOUSE",2
"GRANDCONOURSE",1
"GRANDCOURSE",1
"GRANDCOUSE",1
"GRANDDVIEW PL",1
"GRANITE STREET",4
"GRAVERCY PARK S",1
"GRAVESEND NKRD",2
"GREAT JONES PL",1
"GREAVES LANE",2
"GREEN AVENUE",2
"GREENEPOINT AVE",3
"GREENPOINT  AVE",3
"GREENS BLVD",1
"GREENVALE ST",1
"GREENWICHST",1
"GRENADA PLACE",9
"GRENER ST",1
"GRESTON AVE",1
"GREYSTONE AV",2
"GRIFTON ST",1
"GROSBY AVE",1
"GROVERT AVE",1
"GRQAND CONCOURSE",1
"GUERLAN ST",1
"GUERLIAN ST",1
"GUERSNES ST",1
"GUY BROWER BLVD",1
"GUY R GREWER BLVD",2
"GUYR BREWER",1
"GUYRBREWER BLVD",1
"Gauldy Ave",6
"Glendale Ave",8
"Greeley Ave",22
"Grymes Hill Rd",2
"H.H.E",1
"HAGUEMAN AVE",1
"HALEM RIVERPKBRIDGE",1
"HALESY ST",1
"HALL OF FAME TERR.",1
"HALL OF SCIENCE",5
"HALLACK",1
"HALLAND AVE",1
"HALLARED AVE",1
"HALLOF SCIENCE",1
"HAMERSLEY AVE",1
"HAMILTON PK",2
"HAMILTON PLC",3
"HAMMEIS BLVD",1
"HAND ST",1
"HANGER #7",1
"HANLOCK",1
"HANNI ST",1
"HANNOVER ST",1
"HAOARD AVENUE",1
"HARDEN ST",2
"HARDING EXPRESSWAY",2
"HARDINGPKY",1
"HARINE AVENUE",2
"HARLEM RIVER AVENUE",2
"HARLEMRIVER PARK",1
"HARLEMRIVERPARKBRIDG",1
"HARMAN DRIVE",1
"HARMAN ST F/O 432",1
"HARPER AV",2
"HATLAND AVE",1
"HATMAN ST",1
"HAVEMEN AVE",1
"HAVEMEYER STREET",7
"HAVEY MERER ST",1
"HAVEY MEYER ST",5
"HAVLAND AVE",1
"HAWKSTONE STREET",1
"HAXLEY AV",1
"HBRETT AVE",1
"HEATCOTE AVE",3
"HEATHCOLE",1
"HEATHCOLE AVE",2
"HEBERMAN AV E",1
"HEBERTON AVENUE",4
"HEGEMEN AVE",2
"HEGEMEN ST",1
"HEMPSTEAD AVE Q 110",1
"HEMPSTERD AVE",1
"HEMSTEAD AVE",10
"HEMTH AVE",1
"HENDFIX ST",1
"HENDHENDICKSON ST",1
"HENDRIX ST BKLYN NY",1
"HENDROCKSON ST",1
"HENNESSY PL",5
"HENRY HUDSON PL",1
"HERBER EISENBERG PKW",1
"HERING AVENUE",2
"HERKINCE ST",1
"HERRKINER",1
"HERT AVE",3
"HERTZ 82 STREET",2
"HEWDEN ST",1
"HEWGS",1
"HEWMAN AVE",1
"HIGH LAWN AVE",1
"HIGHALAND",1
"HIGHLAN",1
"HIGHLAND AMD SURF AV",1
"HIGHLAND AND SURF AV",2
"HIGHLAND PARK N/S",1
"HIGHLAND PL.",1
"HIGHLANN AVE",1
"HIGLAND AVE",1
"HILL CREST AV",1
"HILL SIDE AVE",3
"HILLSID AVE",1
"HILLSIDE AVE Q43",1
"HIMR",1
"HIMROD ST BKLYN NY",2
"HINCKLEX PL",1
"HINCKLEY",2
"HISON AVE",1
"HLLECK STREET",1
"HOBAUL AVE",1
"HOGAN PLACE",9
"HOLBROOK",1
"HOLTON AVE",1
"HONE AV",3
"HOPE",2
"HOPE STREET",3
"HORACE HARDINGEXPY",1
"HORATIO PKY",1
"HORATIO STREET",7
"HOUSTON STREET",5
"HOWARDS ST",1
"HOYT AV S",1
"HTCH RIVER PKWY",7
"HUDSON MANE TERRA",1
"HUGH J GRANT CIR",1
"HUGLE",1
"HUGMENT AVE",1
"HUMBOULT ST",1
"HUMPHREY",1
"HUN SQ",1
"HUNTEN AVE",2
"HURLEY AVE",1
"HUSDON ST",7
"HUTCH RIVER PKWY E",2
"HUTCH RIVI PKWY",1
"HUTCH. RVR. PKY",3
"HUTELHSON RIVER PWY",1
"HUXLEY AVENUE",1
"Hank Pl",7
"Harvey Ave",8
"Hecker St",4
"Heenan Ave",2
"Hewitt Ave",6
"Hickory Ave",10
"Holden Blvd",7
"Howard Ct",12
"Hygeia Pl",3
"I/ 1 BEARD STREET",1
"I/F 766 SAINT NICH A",1
"I/F/O 1265 CARROLL S",1
"I/O 1 BEARD STREET",2
"I/O 125 MT HORE",1
"I/O 175",4
"I/O 175 WILLIS AVE",2
"I/O 2 AVE",2
"I/O 201",2
"I/O 225 ST",1
"I/O 2660 HYLAN BLVD",1
"I/O 286 51/56 ST",1
"I/O 286 ST",1
"I/O 31 ST",1
"I/O 340 ALEXANDER AV",2
"I/O 55 5TH",1
"I/O 6-09",1
"I/O 92-25 GUY R.BREW",1
"I/O AVE Y",2
"I/O BAYARD",1
"I/O BCD",2
"I/O CHERRY ST",1
"I/O CRO. G AVE",1
"I/O E 166 ST",1
"I/O E 32 ST",1
"I/O E 53",1
"I/O E 89 ST",1
"I/O E MOSH PKWY",1
"I/O FARMINGUT RD",1
"I/O FLUSHING LOT",2
"I/O FLUSHING LOT1",1
"I/O FLUSING LOT 1",1
"I/O HILLSIDE AVE",2
"I/O HUNNINGTON ST",1
"I/O MARION ST",1
"I/O MORRIS",1
"I/O MORRIS A",1
"I/O MOUNT CARMEL PL",1
"I/O MOUNT CARMEL ST",1
"I/O N 4",5
"I/O NASSAU",1
"I/O OF B 56 PL",1
"I/O RIVERSIDE DR",1
"I/O SHERIDAN AVE",1
"I/O TARGE ST",1
"I/O TIEBOUT AVE",1
"I/O W 230",1
"I/O W 39 STREET",1
"I/O W225 ST",1
"I/O WEST STREET",2
"I/O WILLOWBROOK",1
"I/S E 51 STREET",1
"I/S W/B  LIVINGSTON",1
"I/S W/B LIVINGSTON S",5
"IBSON AVE",1
"IN FRONT OF 680 UTIC",1
"INDSIDE OCEAN BREEZE",1
"INION ST",1
"INSIDE 1080 MCDONALD",2
"INSIDE 352 HICKS STR",3
"INSIDE 595 TRINITY A",1
"INSIDE BEARD STREET",2
"INSIDE FLUSHING PARK",1
"INTERSECTION E 84",1
"INTERSECTION OF BOWE",2
"INTERSECTION OF DELA",2
"INWOOD AVE DEAD END",1
"IRVIG AVE",1
"IRVING AVE BKYN NY",1
"ISLINGTON AVE",1
"ITOLAND AVE",1
"IYON AVE",1
"Iowa Rd",1
"J IZOCNN A",1
"J-1 ARRIVALS JFK",1
"JAM AE",1
"JAM STREET",1
"JAMAICA AVE Q6/Q8",1
"JAMAICA AVR",1
"JAMAICA PL",1
"JAMAINCA AVE",2
"JAMCICA AVE",1
"JAMES J.",1
"JAYS ST",1
"JERRERSON AVE",3
"JEURL AVE",1
"JFK IA TERMINAL",1
"JFK TERMINAL 4 DEPAR",1
"JFKIA,TERM5 ARRIVALS",1
"JMAAICA AVE",1
"JORALEMON PL",1
"JORALMEON ST",1
"JORDAN STREET",3
"JORES ST",1
"JORLEMAN ST",1
"JOVEZ AVE",1
"JUNCTIION BLVD",2
"JUNCTION ST",2
"JUNIUS STY",1
"K 186 LN",1
"KAHL ST",1
"KASSUTH AVE",1
"KCWP ST",1
"KECTORY BLVD",1
"KEIBER COURT",1
"KEN GARDENS RD",2
"KENDELLWORTH PL",1
"KETCHMAN ST",1
"KEW GARDEN",1
"KICKS ST",1
"KINFS HWY",1
"KINGBRIDGE",1
"KINGBRIDGE TER",1
"KINGS AVENUE",1
"KINGS HAWY",1
"KINGS HGHWAY",1
"KINGSBORO 4 WALK",1
"KINGSBOROUGH 4TH WA",1
"KINGSBOUGHT 3 WALK",1
"KINGSBRIDGE  TERR",1
"KINGSBRIDGE AAVE",1
"KINGSBRIDGE TERRENCE",2
"KINGSBRIGDE AVE",1
"KINGSBRISDGE TERR",1
"KINGSFISHER PARK",3
"KINGWOOD AVE",1
"KISSENA ABLVD",1
"KLIONDIKE",1
"KNAPP BTWN",2
"KNAPP ST BTWEN VOOHI",1
"KNAPP ST BTWN",4
"KNCIKERBOCKER AVE",1
"KNESEL AVE",1
"KNICKEBOCKER",1
"KNICKERBOCKER AVE BK",1
"KNICKERBOKER",1
"KNOLLS CREST",2
"KNOXX PLACE",1
"KOSCDIUSZKO ST",1
"KOSCIUSCKO",2
"KOSCIUSZKO",9
"KOSSUTH AVE (ER PARK",1
"KULTLAND RD",1
"KUMBELL ST",1
"KWAP ST",1
"Knollwood Ct",3
"Kruser St",12
"L KUE",1
"L/O 43 ST",1
"LA GUARDIA  AIRPORT",1
"LACOMB AVE",4
"LAFAYEFFE",1
"LAFAYETE AVE",2
"LAFAYETTER ST",1
"LAFFETTE ST",1
"LAKE STREET",2
"LAMBERT STREET",1
"LAMPORT",1
"LAMPORT PL",3
"LANET",1
"LAOSALE",1
"LARCH CT",3
"LARROLL STREET",1
"LAS SALLE ST",1
"LATAYETTE",3
"LATIMAR PL",2
"LATIMER",1
"LATIMER AVE",1
"LATOURTTE ST",1
"LAURAL HILL",1
"LAUREL HILL",4
"LAURING PL",1
"LAWENCE ST",1
"LAWRENCE AV",4
"LAYFELLOW  AVE",1
"LAYFETTE",4
"LAYTON AV",2
"LEALAND AVE",1
"LEER LN",1
"LEFFANETTE ST",1
"LEGAN ST",1
"LEGGERT AVE",3
"LEGGIT",1
"LEIRIH AVE",1
"LENDX AVE",1
"LENER LANE",1
"LENOX ROL",1
"LESALLE ST",1
"LEWIS PL",5
"LEWISTIN AVE",1
"LEXING AVE",1
"LEXINGTON AVER",1
"LEXINTGON AVE",1
"LEXON AVE",2
"LEXOX AVE",2
"LGA LOWER TERMINAL D",1
"LGA TERM ARRIVALS",1
"LGA TERMINAL ARRIVAL",2
"LGA TERMMAIB",1
"LGA TERRINALS",1
"LGH MIDDE ROAD",1
"LIBARTY  AVE",1
"LIBERLY AVENUE",1
"LIBERRTY AVE",1
"LIBERT",1
"LIBERTY AVE .",1
"LIBERTY AVENUE S/E C",1
"LIBETY AVE",1
"LIBRARTY",1
"LILLIAN WOTD DR",1
"LINCLON AVE",3
"LINCOLN AVENE",1
"LINCOLN PLACE .",1
"LINVINGSTON ST",1
"LIRR BROADWAY STA",3
"LIRR STATION BROADWA",1
"LITCHFIELDVILLA PARK",3
"LITTLE NECK PARKWY",1
"LITTLE W 42TH",1
"LIVINGTSON",1
"LIVONIA B/W",1
"LIVONRA AVE",1
"LMNS AVENUE",1
"LOCUS POINT DR",1
"LOCUST PT DRIVE",2
"LOGAN  ST",1
"LONGISLAND EXPWY",1
"LONGWOOD AVENUE",8
"LONGYELLOW PLC",1
"LOO AVE",1
"LORIEMR ST",1
"LORIMER ST 35FT",1
"LORING PIN",1
"LORING PL NO.",1
"LORREAL HILL TERR",1
"LOT C 1853 FULTON",1
"LOTHER RD",1
"LOTT PL",7
"LUCAS STREET",1
"LUDION",1
"LUOLLOW ST",1
"LURCH CT",1
"LUTHER ROD",1
"LYNBROOK",1
"LYONS RECREATION CTR",1
"LYUERE ST",1
"Laguardia Ave",29
"Lamberts Ln",28
"Leason Pl",3
"Linwood Ave",11
"Lion St",2
"M DONALD AVE",1
"M/S E 135 ST",2
"M/S E78 ST 10 FT",1
"MAC DOUGH ST",1
"MAC DOUGLAS ST",1
"MACDONAGH ST",1
"MACDONOGH",2
"MACDONOUGH PL",4
"MACDONOUOGH",1
"MACDOUGAL  ST",2
"MACLANCY PL",1
"MACOMS RD",1
"MACONDS RD",1
"MACY PLC",1
"MADISION AVE",2
"MADISO AVE",1
"MADISO NAVE",1
"MADISON  AVENUE",3
"MADISON AVENU",1
"MAGENJA ST",1
"MAGENTE ST",2
"MAGIN AVE",1
"MAGONLIA ST",1
"MAIDMENT AVE",1
"MAIN ST RI",17
"MAINTL AVE",1
"MAJUR AVE",1
"MALBONE ST",3
"MALCOMX BLVD",3
"MALCON X BLVD",1
"MANGIN AVENUE",1
"MANH AVE",1
"MANHATTAN COLLEGE P",2
"MAPES",2
"MAPLEBN AVE",1
"MAPLETON AVENUE",2
"MARAJ AVE",1
"MARANE WAY",1
"MARATHON PARK",2
"MARCUS GARVE",1
"MARKISE STREET",1
"MARNE AVE",1
"MAROLLA PL",13
"MARSDEN STREET",1
"MARTIN LUTHER KING J",60
"MARTIN LUTHER KINGPL",1
"MARTINSE",1
"MARTINSE ST",1
"MARUS GAVNEY",1
"MARVIN ST",3
"MASSCHUSETTS",1
"MASSOONSETTS AVE",1
"MATENSE",1
"MATILDA AE",1
"MAY AVE",1
"MC CLANCY PLACE",1
"MCBRIDE SR",1
"MCCELLAN AVE",1
"MCDONALD AE",4
"MCGRAN AVE",2
"MCKIEVER PLACE",1
"MCKIEVOR PLACE",1
"MCVEIGH",1
"MEADOW LAKE NORTH FM",1
"MEAGHER ST",1
"MEAROLE AVE",1
"MEASEROLE AVE",1
"MECER",1
"MECUSGARVEY",1
"MEDINA AVE",1
"MEDSEROLE ST",1
"MEIN ST",1
"MELULLE ST",1
"MELVINA PL",1
"MENAHANN ST BKLYN NY",1
"MENAHEN  STREET",1
"MENTON ST",1
"MERCER STRET",1
"MERER AVE",1
"MERIICK BLVD",1
"MERMAID AVE PL",1
"MERRCER STRET",1
"MERRICK BLVD WALGREE",1
"MERRILL ST",7
"MERRY",1
"MESEROLE  ST",2
"METGR ST",1
"METROPOLIAN AVE",1
"METROPOLITAN PL",1
"METROPTILON AVE",1
"MICKEL AVE",1
"MIDDLE AVE",3
"MIDLAND BEACH LOT",5
"MILDLAND BEACH LOT",1
"MILL AV",2
"MILLCREST TER",1
"MILLSIDE AVE",2
"MINNEFORD ST",1
"MOHEGEAN",1
"MONACO ST",1
"MONIGOMERY ST",1
"MONROE TERR",1
"MONTGOMERN ST",1
"MONTGOMERTY  ST",1
"MONTHOMAYST",1
"MONTIALLO AVE",1
"MONTIOR ST",3
"MONTOR ST",1
"MOORE",4
"MORNINGSIDE AVE S/W/",2
"MORNINSIDGE",1
"MORNSIDE",1
"MORRIS PARK AVENUE",3
"MORRNINGSIDE DR",1
"MORTEGUE ST",1
"MORTENSE ST",2
"MOSEY PL",1
"MOSH PKWY N",3
"MOSHLU PKWY N",1
"MOSHOLU PKWY S",4
"MOTTS",1
"MOUNT OLIVET CRES",2
"MOUNT OLIVET CST",2
"MOUNT PROSPECT PARK",1
"MRTYLE AVE",1
"MT EDEN AVENUE",3
"MT MORRISPARK WEST",1
"MT. EDEN PKWY",4
"MTMORRIS PARK",1
"MULBACH CT",1
"MULINER AV",3
"MULLALY STATE PARK",1
"MUNDY LANE",1
"MUNLY LN",1
"MURGAN AVE",1
"MURRAY PLC",1
"MURRY PL",1
"MUSKET STREET",1
"MUSKETT ST",2
"MYCKOFF AVE",1
"MYETLE AVE",1
"MYPTLE AVE",1
"Margaretta Ct",17
"Martin Ave",15
"Martineau St",5
"Maybury Ave",6
"Maybury Ct",9
"McDermott Ave",4
"McDonald St",2
"McKee Ave",4
"Merrill Ave",33
"Moffett St",2
"Morningstar Rd",41
"Muller Ave",7
"N 12 STREET",3
"N 190 AVE",1
"N 255 TH AV",1
"N 50 ST",1
"N 5TH",5
"N 6 STREET",8
"N 7 STREET",1
"N BWAY",1
"N EC 182 T",1
"N ELLIOT BTWN FLUSHI",1
"N ELLIOTT PL",4
"N OF N/W C/O BEDELL",1
"N SIDE 32 AVE",1
"N SIDE ASTORIA BLVD",4
"N SIDE DITMARS BLVD",2
"N SIDE OF ST ANDREWS",1
"N W WORTMAN AV",1
"N. 10 ST",1
"N. 3 ST",3
"N. 5 ST",4
"N. OXFORD WALK",1
"N. PORTLAND",1
"N.7 ST",1
"N.9 ST",1
"N.E C/O 111 ST",1
"N/ S 37 STREET",1
"N/A VENELCEA PL",1
"N/B 21 AVE",1
"N/B 212 25NORTH OF",1
"N/B BERGEN PL",2
"N/B BOERUM PL",5
"N/B BOERUM PLACE",2
"N/B BORINQUEN PL",1
"N/B C/O ROSEDALE AVE",1
"N/B KNAPP ST",3
"N/B MADISON",2
"N/B MADISON AVE",1
"N/B MOSHOLU PKWY",1
"N/B OF WEST 135 ST",1
"N/B W 38 ST",1
"N/B WEBSTER",2
"N/B WEBSTER AVE",2
"N/B WEST ST",11
"N/BS/O WEST 8 ST",1
"N/C WEST 47",1
"N/E 104 AVE",1
"N/E 40 W 94 ST BROAD",1
"N/E 64 ST",1
"N/E 75 ST",1
"N/E 77 ST",1
"N/E 93 ST",1
"N/E C JAMAICA AVE",1
"N/E C/O 10 AV",1
"N/E C/O 108 ST",1
"N/E C/O 138 ST 20FT",1
"N/E C/O 147 ST",2
"N/E C/O 182 PLACE",1
"N/E C/O 190 ST",3
"N/E C/O 21 ST",6
"N/E C/O 212 21 ST",1
"N/E C/O 220 ST",1
"N/E C/O 31 ST",1
"N/E C/O 34 AVE",2
"N/E C/O 37TH STREET",1
"N/E C/O 41AVE",1
"N/E C/O 42 ST",2
"N/E C/O 6 AVE",5
"N/E C/O 76AVE",2
"N/E C/O 84 ST",4
"N/E C/O 94 STREET",1
"N/E C/O 9TH AVE",1
"N/E C/O ATKIN",1
"N/E C/O ATKINS",1
"N/E C/O BAYRIDGE PKY",1
"N/E C/O BEACH 38 ST",1
"N/E C/O BENCH ST",1
"N/E C/O BRADFORD",1
"N/E C/O BROOKLYN",2
"N/E C/O CHARLTON ST",1
"N/E C/O CHRISPOTHER",1
"N/E C/O CLITION",1
"N/E C/O E 101 ST",3
"N/E C/O E 108TH ST",1
"N/E C/O E 12TH",1
"N/E C/O E 14 ST",1
"N/E C/O E 172 ST",1
"N/E C/O E 198 ST",1
"N/E C/O E 23SRD",1
"N/E C/O E 32ND",1
"N/E C/O E 54 ST",1
"N/E C/O E 59 ST",1
"N/E C/O E 63",2
"N/E C/O E 80 ST",2
"N/E C/O E. MOSHOLU",1
"N/E C/O EAST 87 ST",1
"N/E C/O EAST NEW BK",1
"N/E C/O EVERGREEN",1
"N/E C/O FULTON ST",2
"N/E C/O GRAND ST",3
"N/E C/O GUERNSEY ST",1
"N/E C/O HAMLOCK ST",1
"N/E C/O HAVEMEYER ST",1
"N/E C/O JAMAICA",1
"N/E C/O KING ST",1
"N/E C/O KNICKERBOCKE",1
"N/E C/O LAMBERTS LN",1
"N/E C/O LAUREL HILL",1
"N/E C/O LIVONIA",1
"N/E C/O LORING RD",1
"N/E C/O MADISON ST",1
"N/E C/O MEROE",1
"N/E C/O NY AVE",1
"N/E C/O OF BERGEN ST",1
"N/E C/O ON SPRINGFIE",1
"N/E C/O PARKSIDE PL",1
"N/E C/O PEARL",1
"N/E C/O PELHAM PKWY",1
"N/E C/O RADCLIFF",2
"N/E C/O ROCKAWAY BCH",2
"N/E C/O RUTHERFORD P",1
"N/E C/O SARATOGA AV",1
"N/E C/O SCHENCK",2
"N/E C/O SCHENCK AVE",1
"N/E C/O SHORE PKWY",1
"N/E C/O SOUTH END",1
"N/E C/O THIERIOT AVE",1
"N/E C/O VANDEREER ST",1
"N/E C/O W 136 ST",2
"N/E C/O W 142ND ST",1
"N/E C/O W 150 ST",2
"N/E C/O W 180",1
"N/E C/O W 225",1
"N/E C/O W 23RD",1
"N/E C/O W 242 ST",1
"N/E C/O W 33RD ST",1
"N/E C/O W 8 ST",2
"N/E C/O WEST 135 ST",2
"N/E C/O WOOSTER ST",1
"N/E C/OFOSTER AVE",1
"N/E C82 CMW",1
"N/E CO 153 ST",1
"N/E CO GETTYSBURG ST",1
"N/E CO LIVONIA AVE",1
"N/E CO THROOP AVE",1
"N/E CORNER 136ST",1
"N/E CORNER 89TH AVE",1
"N/E CORNER OF 198 ST",1
"N/E CORNER OF 92 ST",1
"N/E CORNER OF PK LN",1
"N/E CORNER OF TILLOT",1
"N/E CORNER OF W 50",1
"N/E CORNER OF W 50TH",1
"N/E CORNER WHITEPLAI",1
"N/E E 135 ST",2
"N/E E 42",1
"N/E E 80TH ST",1
"N/E FULTON",1
"N/E LEXINGTON AVE",1
"N/E MAZEAU",3
"N/E MERRICK BOULEVAR",1
"N/E PARK LANE SOUTH",1
"N/E PINE ST",2
"N/E W 104 ST",1
"N/E WARTMAN AV",1
"N/E WASHINGTON ST",1
"N/E/C E 41 ST",4
"N/E/C ELDERT LANE",1
"N/E/C WILLIAM",1
"N/E/C/O 94 AVE",1
"N/E/C/O GLENWOOD",1
"N/E/C/O JEROME",1
"N/E/C/O LIBERTY",1
"N/EC/O 3 AVE",1
"N/O 21 ST",1
"N/O 3 AVE",3
"N/O 52ND ST",1
"N/O BROADWAY",1
"N/O C/O 50 STREET",1
"N/O E 135 ST",1
"N/O E 142 ST",1
"N/O E 46 ST",1
"N/O FRONT ST",1
"N/O HAWKSTONE ST",1
"N/O LAKE AVE",1
"N/O RESERVOIR AVE",1
"N/O W 135ST",1
"N/O W 33 ST  25",1
"N/O W 58ST",1
"N/O W 73 ST 50FT",1
"N/O W 76 ST",1
"N/O WILLIAM ST",1
"N/OF W 89 ST",1
"N/S  37 STREET 70FT",1
"N/S 1 BKLYN BRIDGE P",1
"N/S 113 ST",2
"N/S 118TH AVE",1
"N/S 1221 6 AVE",1
"N/S 129TH ST",1
"N/S 137 AVE",1
"N/S 13TH ST 1",1
"N/S 14 RD",2
"N/S 148 AVE",2
"N/S 16 AVE 25FT",1
"N/S 248 ST",1
"N/S 34 AVE 25",1
"N/S 35 AVE 25FT",1
"N/S 36 STREET 90FT",1
"N/S 36TH ST",1
"N/S 37 STREET  100FE",1
"N/S 37 STREET 70FEET",1
"N/S 39 AVE 300",1
"N/S 43 AVE 5FT",1
"N/S 46 ST 15FT",1
"N/S 51 ST",4
"N/S 55 AV",1
"N/S 56TH AVE",1
"N/S 57 ST",3
"N/S 58 HAMILTON PL",2
"N/S 58TH ST 20FT",1
"N/S 58TH STREET 16",1
"N/S 62 ROAD 100FT",1
"N/S 70 AV",1
"N/S 75 AVE 30",1
"N/S 82 AVE 2FT",1
"N/S 82 RD",1
"N/S 88 AVENUE",1
"N/S 94 ST",2
"N/S ARCHER AV 100",1
"N/S ARCHER AVE 100",1
"N/S ATLATIC AVE",1
"N/S AVE 10  E/O",1
"N/S AVE J",3
"N/S AVE N",3
"N/S AVE O",9
"N/S AVE V",1
"N/S BAISLEY RD",1
"N/S BARNETT AVE 40",1
"N/S BKLYN BRIDGE PK",1
"N/S BLEECKER ST",3
"N/S BRIDGEWATER ST",3
"N/S C/O W 114 ST",1
"N/S CANAL ST 10FT",1
"N/S CENTRAL PK SOUTH",1
"N/S CLINTON ST",3
"N/S COOLIDGE AVE",1
"N/S CORNER 112 AVE",1
"N/S E  C/O E 135 ST",1
"N/S E 125 ST 75FT",1
"N/S E 135 ST 70",2
"N/S E 135ST",2
"N/S E 140 ST",2
"N/S E 155 ST 10FT",1
"N/S E 18 ST",1
"N/S E 25TH STREET",1
"N/S E 34",1
"N/S E 38 ST",3
"N/S E 4TH ST",3
"N/S E 4TH ST 1",1
"N/S E 56TH ST",2
"N/S E 77 ST 25",1
"N/S E135ST 10FT",2
"N/S E54 ST",1
"N/S EAST 13TH ST",1
"N/S EAST 255",1
"N/S ENGERT AVE",1
"N/S FEATHERBED LA",1
"N/S FOCH BLVD 10",3
"N/S FREEDOM",1
"N/S GOODWIN PLACE",1
"N/S HAVITAND AVE",1
"N/S HOWARD",1
"N/S HOWARD ST",2
"N/S HUBBERT",1
