"V1","V2"
"DELAVALLE AVE",2
"DELKAB AVE",1
"DENIS ST",3
"DENMON",2
"DENTON PLACE",2
"DEPOT RD/BROADWAY",4
"DEPPE PLACE",2
"DERIEIMER AVE",2
"DETROIT AVE",6
"DEVAGE TERR",1
"DEWEY",11
"DIKE MAN ST",1
"DIMARS AVE",1
"DINA CT",5
"DITMANS BLVD",11
"DITMANS BOUEVALD",1
"DITMAR BLVD",8
"DITMAS AV",16
"DIVIDION",1
"DIVISION PL",24
"DOCK AVE",1
"DORAIN COURT",1
"DORIAN CT",2
"DORSEY ST",15
"DOUGLAS ST",21
"DOUHILL RD",1
"DRELSER LOOP",1
"DRUMGOOLE RD W",6
"DRUMGOOLE RD WEST",11
"DURYEA CT",11
"DWIGHT",8
"DWRIGHT ST",1
"DYCKMAN  ST",3
"Dalton Ave",12
"Dana St",3
"Dank Ct",20
"Davidson Ct",1
"Dawson Pl",3
"Defoe St",6
"Degroot Pl",8
"Devon Pl",1
"Deyo St",8
"Dinsmore St",2
"Duer Ln",24
"Dunlop Ave",38
"Dunton St",13
"E  5 ST",2
"E  51 ST",1
"E  HOUSTON",1
"E .197 STREET",2
"E .208 TH ST",1
"E .227TH ST",2
"E 100 ST 30FT",2
"E 103",20
"E 103 STREET",20
"E 107 STREET",10
"E 109",16
"E 110 TH ST",1
"E 110TH ST",18
"E 115TH STREET",26
"E 122 STREET",23
"E 123 ST BET PARK AV",1
"E 123RD STREET",4
"E 135TH ST",34
"E 139TH STREET",7
"E 13TH STREET",15
"E 14 TH STREET",1
"E 141ST",1
"E 143TH ST",1
"E 145 STREET",6
"E 158 STREET",9
"E 162ND ST",8
"E 162ND STREET",7
"E 163 RD ST",10
"E 165TH STREET",10
"E 166 TH ST",4
"E 166TH ST",30
"E 17 STREET",19
"E 173",16
"E 173RD ST",11
"E 176",11
"E 178TH ST",41
"E 179TH STREET",1
"E 180",16
"E 182ND ST",20
"E 183",16
"E 186 LN",1
"E 186 TH",1
"E 188TH ST",32
"E 18TH  ST",2
"E 190 ST",43
"E 190 STREET",4
"E 195TH ST",17
"E 197",10
"E 212 ST",35
"E 219TH STREET",9
"E 220 TH ST",1
"E 220TH ST",14
"E 221",5
"E 221 STREET",4
"E 222ND ST",15
"E 227TH STREET",2
"E 229 DRIVE NORTH",23
"E 234",7
"E 23RD STREET",17
"E 240TH ST",5
"E 242ND ST",7
"E 27",40
"E 29 STREET",53
"E 29ST ST",1
"E 318",1
"E 32 TH",2
"E 34TH STREET",15
"E 35TH STREET",13
"E 37 STREET",69
"E 42 STREET",24
"E 43 XST",1
"E 44TH STREET",5
"E 47",152
"E 56 STREET",21
"E 57TH STREET",44
"E 58 STREET",17
"E 65",16
"E 69",9
"E 6TH RD",4
"E 7",23
"E 72 STREET",24
"E 73",12
"E 79",21
"E 81 STREET",29
"E 83RD STREET",21
"E 86TH STREET",17
"E 8TH STREET",30
"E 8THS T",2
"E 91 3ST",1
"E 94TH STREET",17
"E 97 STREET",5
"E 98 STREET",46
"E BATCHELDER ST",1
"E BOUNSIDE AVE",1
"E BURNSIDE AV",5
"E FORDHAM AVE",21
"E FORDHAM ROAD",68
"E Figurea Ave",5
"E HOSHULU PKWY NORTH",1
"E MOSHOL PKWY 5",1
"E MOSHOLU PKY N",6
"E MOSHOLU PW NORTH",1
"E MOSTPLU PKWY",1
"E OF S/E C/O 9 AVE",1
"E River Piers",3
"E ST",6
"E STROUD AVE",1
"E TREMENT AVE",2
"E TREMONT AVWE",1
"E. 116 STREET",1
"E. 141 ST",1
"E. 178TH ST",1
"E. BURNSID AVE.",1
"E. MOUNT EDEN AVE",2
"E. Williston Avenue",12
"E.12TH STREET",1
"E.137 TH ST",1
"E.144 ST",1
"E.149 STREET",2
"E.179 ST",4
"E.18TH ST",2
"E.190TH ST",2
"E.NEW YORK AVE",5
"E.WILLISTON AVE",1
"E/B 42ND ST",1
"E/B 53RD",1
"E/B 60 AVE",1
"E/B BEACH CHANNEL DR",1
"E/B COZINE",3
"E/B RIVERSIDE DR",1
"E/B WHITESONE EXP",1
"E/N ARCHER AVE",1
"E/O 59TH ST",2
"E/O RADCLIFF AVE",1
"E/O S/O W 259",1
"E/O SAND LANE",1
"E/S 1 AVE",9
"E/S 104 ST",1
"E/S 12 AVE 60FT",3
"E/S 179 PL",2
"E/S 1ST AVE",39
"E/S 1ST ST",1
"E/S 23 ST",17
"E/S 234 ST",3
"E/S 30 ST",6
"E/S 31ST 40",1
"E/S 33 ST 40FT",1
"E/S 34 ST",17
"E/S 3RD AVE 30FT",1
"E/S 52 ST 15FT",2
"E/S 58 PL",1
"E/S 7 AVE 7FT",2
"E/S 7TH AVE 20FT N/O",1
"E/S 91 ST",7
"E/S BROADWAY AVE",4
"E/S C/O CHATTERTON",1
"E/S C/O MACON 15 E",1
"E/S CPW 5FT",1
"E/S E 135 ST",4
"E/S E 2ST",1
"E/S E 85 ST",1
"E/S E 96 ST",2
"E/S GREENWICH ST 40F",1
"E/S JACKIE ROBINSON",2
"E/S JEROME AVE",4
"E/S KENT AVE",15
"E/S KISSENA BLVD",1
"E/S LATIMER PL",4
"E/S LUDHAM PL",2
"E/S O/F 3RD AVE 30FT",1
"E/S OF CYPRESS 10FT",1
"E/S OF E 135 ST",1
"E/S OF FENTON AVE",1
"E/S OF MESEROLE ST",1
"E/S OF RSD",2
"E/S PALISADE AVE",1
"E/S PELHAM BRIDGE RD",2
"E/S PERRY AVE",3
"E/S RIVESIDE DR 15FT",1
"E/S ROSSVIWE AVE",1
"E/S SEAMAN AVE",1
"E/S TRAFFIC AVE",16
"E/S VAN SICLEN AVE",4
"E/S VANDERVOORT AVE",6
"E/S WATER ST 10FT",1
"E/S WITHERS",1
"E/S WOODPOINT RD",1
"E/S WORTMAN AVE",1
"E/W WATER ST",1
"E106 ST",4
"E139 ST",8
"E18TH STREET",1
"E227 ST",1
"E241",1
"E3 ST",8
"E43",3
"E56 ST",4
"E70 ST",5
"EAME PL",1
"EASERN PWY",1
"EAST 1",1
"EAST 100 STREET",7
"EAST 101 STREET",15
"EAST 103 STREET",18
"EAST 103RD ST",1
"EAST 105ST",2
"EAST 115TH STREET",13
"EAST 118TH ST",24
"EAST 119TH",1
"EAST 123RD ST",4
"EAST 12TH",3
"EAST 12TH AVE",1
"EAST 12TH STREET",14
"EAST 130 STREET",15
"EAST 132",2
"EAST 139 STREET",10
"EAST 140TH",1
"EAST 148TH STREET",1
"EAST 158 ST",6
"EAST 16 ST",51
"EAST 163",3
"EAST 164 STREET",5
"EAST 167TH STREET",16
"EAST 169 ST",26
"EAST 182",2
"EAST 187 ST",8
"EAST 188 STREET",5
"EAST 196 TH STREET",1
"EAST 1ST STREET",17
"EAST 20",11
"EAST 201 STREET",3
"EAST 204 ST",36
"EAST 213 STRET",1
"EAST 221 ST",10
"EAST 222 S",2
"EAST 224 ST",8
"EAST 225TH ST",4
"EAST 22ND ST",21
"EAST 233RD ST",7
"EAST 235 ST",1
"EAST 241ST STREET",7
"EAST 242 STREET",7
"EAST 26TH",2
"EAST 28 STREET",29
"EAST 30TH STREET",82
"EAST 43TH ST",1
"EAST 46 STREET",3
"EAST 50 ST",12
"EAST 53 ST",44
"EAST 53RD ST",21
"EAST 54TH ST",14
"EAST 57S T",1
"EAST 6 TH",1
"EAST 76 STREET",6
"EAST 77 STREET",12
"EAST 80 TH",1
"EAST 83",5
"EAST 85TH STREET",32
"EAST 9 ST",33
"EAST 92",17
"EAST 95ST",2
"EAST 97 ST",10
"EAST 99 ST",17
"EAST FORDHAM RD",45
"EAST GUNHILL BLVD",2
"EAST HAILL AVE",1
"EAST NEWYORK AVE",4
"EAST NY AVE",38
"EAST OF 85TH ST",1
"EAST OF N/E C/O 91 A",1
"EAST SIDE  B 69 ST",1
"EAST SIDE OF",1
"EAST SIDE OF TUCKERT",1
"EASTBOUND SIDE OF WE",1
"EASTCHESTER RD, BX",1
"EASTERM PARKWAY",1
"EASTERN AVE",1
"EASTERN PARK AVE",1
"EASTERN PRWY",1
"EASTGUN HILL",1
"ECKFORD",4
"EDGECOMB",27
"EDGECOMBE AVEE",1
"EDGEWOOD ST",9
"EGAN ST",3
"EL CAMINO LOOP",10
"ELDAL AVE",2
"ELDEDGE ST",1
"ELDRIDGE STREET",42
"ELIZABETH STREET",42
"ELIZABRTH ST",2
"ELLIOT PL",45
"ELM",1
"ELMWOOD ST",2
"ELSON AVE",1
"EMERIC CT",2
"EMMERS AVE",2
"EMMONY AVE",1
"EMPIRE BLV",2
"EMPRINE BLVD",1
"ENFIELD PLACE",8
"ENTRONCE",1
"ES 10 AVE 5FT",1
"ES 90 ST",1
"ETNA",42
"ETNA STREET",22
"EVERDELL",6
"EVERGREEN AVENUE",19
"EYLANDT ST",4
"Eastchester Pl",5
"Extra Pl",11
"F/O 100 FORSYTHE ST",1
"F/O 107 WATOR ST",1
"F/O 1165 EAST 229 ST",1
"F/O 1251 PACIFIC ST",2
"F/O 1527 E 17 ST",1
"F/O 199",1
"F/O 21-04",1
"F/O 339 GATEWAY DR",2
"F/O 494 GATEWAY",1
"F/O 5504 3 AVE",1
"F/O 9 CLARKSON AVE",1
"FAIRFIELD",9
"FALTBUSH AVE",33
"FARRAGUT ST",4
"FARRAQUT RD",2
"FATHER CAPODNANO",1
"FATHER ZISER",1
"FEATHER BED LN",8
"FEILD 31 SUNKEN MEAD",2
"FERRIS PL",5
"FERSIDE",1
"FHP",6
"FIELD #83/82",2
"FIELD 48 BRONX SHORE",1
"FIELD 54 HELLS SEAGE",1
"FIELD 73 WARDS MEADO",9
"FIELD 91 HELL GATE C",1
"FIELDSTON TERRACE",8
"FISHERMAN S LOT FT T",4
"FLATLANDS 4",3
"FLORENCE PL",6
"FLORENCE ST",3
"FLUSHING MEADOW COMM",3
"FLUSHING PARK",4
"FMCP AQUATIC CENTER",2
"FMCP CITI FIELD PKG",1
"FMCP MEADOW LAKE",18
"FMCP-USTA LOT B",3
"FOLIN PL",6
"FORREST PARK SOUTH",1
"FORSYTHE ST",38
"FORT HAMILFORD PARKW",1
"FORT HAMILTON AVE",2
"FORT HAMILTON PKWAY",6
"FORT HILL PKING",1
"FORT TILDEN CHAPEL",3
"FORT WASHINGTON AVEN",9
"FOUNDON OF THE DOLPH",1
"FRAME PL",8
"FRANCIS LEWIOS BLVD",1
"FRANIKLIN AVE",1
"FREDRICK DOUGLASS",13
"FRONTIER DEPARTURES",1
"FT GEORGE",6
"FT HAM",7
"FT HAMILTON PKWT",2
"FT WASH AVE",19
"FTHR ZEISER PLACE",1
"FULTON  STREET",3
"FULTON AVENUE",43
"FULTON E 167 ST",1
"FURSYTH ST",1
"Fiedler Ave",12
"Field St",9
"Fingerboard Rd",27
"Folsom Pl",8
"Fox Hill Ter",12
"Frederick St",7
"GAFTON ST",2
"GANSEVOOER ST",2
"GARDEN STREET",57
"GARFIELD AVE",16
"GATLING PLACE",3
"GAYNOR ST",7
"GELSTON AVENUE",3
"GEORGIA AV",16
"GERARD",39
"GLEASE ST",2
"GLEGERICH PL",2
"GLENDWOOD RD",2
"GLENMOR AVE",1
"GLENMORE AVENUE",5
"GLENWOOD ROAD",26
"GOBLE PL",4
"GOUNDEN AVE",1
"GRAHAN AVE",3
"GRAND AEMY PLAZA",1
"GRAND CENTRAL PLAZA",1
"GRAND COCNOURSE",2
"GRAND CONCOUSRE",19
"GRAND COURSE",7
"GRANDSBURG",1
"GRANT HIGHWAY",6
"GRAVESEND RD",4
"GRAVESNECK ROAD",1
"GRAYNOR ST",3
"GRAYSON ST",14
"GREAT KILL PARK",4
"GREAT KILLS PARK BOA",12
"GREENWHICH",1
"GREEWICH",5
"GRENEWICH ST",1
"GRENT AVE",1
"GRINNEL PLACE",1
"GUNTON PL",15
"Galway Ave",16
"Garden Ct",3
"Gilbert St",3
"Glen Ave",13
"Glendale Ave",7
"Glendale Ct",5
"Glenn Rd",17
"Gower St",37
"Grafe St",15
"Grant Pl",24
"Gray St",12
"Greeley Ave",20
"Grissom Ave",3
"Guilford St",8
"HAISKY ST",1
"HALL PL",10
"HALLECK",3
"HAMMOCK CN",1
"HANCOK ST",4
"HANGAR 7 LGA",1
"HANIMELS BLVD",2
"HANNAH ST",4
"HANOVER SQ",21
"HARLEM RIVER DRIVEWA",2
"HARLEN RIVER DR",2
"HARRION AVE",2
"HARROD PL",1
"HART PL",9
"HASTING ST",3
"HAVILABD AVE",1
"HAWKINS ST",1
"HAWTHRONE STREET",1
"HEALY AVE",19
"HEARY STREET",1
"HECKER ST",5
"HEGEMAN ST",16
"HELENE CT",4
"HEMLOCK  ST",2
"HENDERICKSON",1
"HENDRIX AVE",5
"HENRY HUDSON",18
"HERALD SQUARE",4
"HERBERTON AVE",9
"HERKIMAR PL",1
"HERT ST",4
"HERZL STREET",21
"HEWLETT ST",24
"HEYWARD STREET",13
"HIGHLAWN",4
"HILL",2
"HILLWELL",2
"HILLYER ST",4
"HILSIDE AVE",4
"HINDSDALE ST",5
"HINSDALE AVE",6
"HINTON ST",3
"HINTOW ST",1
"HIPPON AVE",1
"HOBART",8
"HOGAN PL",3
"HOLCOMB AVE",12
"HOLLARS AVE",2
"HOLLYWOOD AV",4
"HOOVERS AVENUE",1
"HORACE HARDING  EXPW",1
"HOSMER",3
"HOUSTON STREET",3
"HOWARD AV",19
"HRP W 41ST",2
"HUDSON MANOR TER",9
"HUGHJ GRANT CIRLE",2
"HUGUNOT AVE",1
"HULL AVENUE",9
"HUMBOLT",9
"HUNT ST",3
"HUNTER FLY PL",5
"HUNTS POINT",12
"HURLEY CT",10
"HUTCHINSON RVR PKWY",11
"HYRON ST",1
"Hamill Pl",3
"Hanover Ave",17
"Hardy St",12
"Havilan Ave",8
"Holly St",8
"Holsman Rd",2
"I/O 1 ORCAHRD BEACH",1
"I/O 153 ST",17
"I/O 3080 PARK AVE",7
"I/O 5 AVENUE",1
"I/O 525 JACKSON AVE",4
"I/O 64 RD",1
"I/O 645 WESTERN AVE",1
"I/O 71 AVE",2
"I/O 865 COLUMBU SVAE",1
"I/O BEACH 75 ST",1
"I/O DITMAS",1
"I/O E/B E 125",1
"I/O EAST NY AVE",1
"I/O MURDOCK AVE",4
"I/O N/B 1ST AVE",4
"I/O PAERDEGAT AVE N",1
"I/O ST PAUL PL",3
"I/O W 15TH ST",1
"I/S BROADWAY STATION",2
"INSIDE BATTERY PARK",3
"INSIDE CENTRAL PARK",3
"INSIDE OF FLUSHING M",1
"INTERSECTION OF ACHE",1
"INWOOD STREET",8
"IRVINE ST",34
"IWTIBMHMY",1
"Indiana Pl",4
"Ingram Ave",12
"Isora Pl",3
"Ittner Pl",10
"J ROBINSON PKWY",1
"JASMINE",1
"JAVA PLACE",2
"JAY STRET",2
"JEFFRSON AVE",2
"JENNINGS STREET",21
"JEROME AVNEUE",1
"JEROME COURT",1
"JEROME RD",4
"JFK AIRPORT-TERMINAL",1
"JFK LONG TERM PARKIN",4
"JFKIA T4 RECIRCULATI",1
"JFKIA TERM 1 ARRIVAL",10
"JFKIA TERMINAL7",1
"JFKIA TM1 DEPARTURES",1
"JOMEL HALL",1
"JORALEMONT ST",6
"JUNCTION AVE",8
"JUNCTION BKVD",1
"JUNIPER AVE",6
"JUNIPER VALLEY ROAD",6
"JUNIUS  ST",1
"JUST ST",1
"KALMIA AVE",10
"KENNILWORTH",6
"KENWORTH PLACE",1
"KEPLER AVE",7
"KERMIT PLACE",2
"KESENA BLVD",1
"KESSEL ST",8
"KETCHAN ST",1
"KEW GARDENS LIRR STA",1
"KINGBRIDGE AVE",11
"KINGS AVE",6
"KINGS COLLEGE",4
"KINGS COLLEGE PL",8
"KINGS HY",4
"KINGSB TERR",1
"KINGSBRIGE TERR",1
"KJISSENA BLVD",1
"KNICKBOCKER AVE",13
"KNICKERBOKER AVE",4
"KNOLLS CREST",2
"KOSCIUSCKO",1
"KOSCIUSZCO",1
"KOSCUICKS ST",1
"Kathy Pl",5
"Kinghorn St",16
"Kingsland St",16
"Knauth Pl",3
"Kramer St",27
"Kruser St",4
"L/S ANTHONY AVE",1
"L/S CROSS BRONX EXPW",1
"L/S E 95 ST",1
"LACIONA AVE",1
"LACOMA AVE",1
"LACOMB AVE",4
"LAFONTAINE AVE",11
"LAKE AVE",9
"LAKEVIEW LN",2
"LANETT AVE",4
"LARCH CT",9
"LEBANON ST",14
"LEFFERTS ST",3
"LEFFERTS VLVD",2
"LEGRON ST",1
"LEHMAN COLLEGE",2
"LENGHT FROM C/O 147",1
"LEWES AVE",1
"LEWISTON STREET",1
"LFAYETTE AVENUE",1
"LGA CTB ARRIVALS",9
"LGA LOT 2 2G",3
"LGA LOT 4",14
"LGA PARKING GARAGE",4
"LGA PARKING LOT 5",12
"LGA SPIRIT AIRLINE D",1
"LGA TERMINAL B OUTER",2
"LGA-TERMINAL B-LOWER",2
"LIBERTY A VENUE",1
"LIBERTY PLAZA",41
"LIBERY STREET",1
"LIGHT HOUSE AVE",4
"LIL WEST 12TH ST",5
"LINCOLN BLVD",6
"LINDEN BLUD",1
"LINDEN RD",10
"LIRR BROADWAY PARKIN",1
"LIRR LITTLE NECKSTN",1
"LITTLE AVE",1
"LITTLE LEAGUE PINE",1
"LITTLE LEAGUE PL",1
"LITTLE NECK",5
"LITTLE NECK HWY",1
"LITTLE W 12 TH",4
"LITTLE WEST 12",12
"LLOYD ROAD",4
"LOCUST ST",20
"LODOVICK",2
"LODOVIOK AVE",1
"LOLETTA RD",1
"LONG FELLOW",4
"LORING PLN",6
"LORRARINE ST",1
"LOT E IN FLUSHING ME",4
"LOT OF 292",1
"LOUBET ST",5
"LUCERNE",1
"LUGUEK ST",1
"LYONS REC PARKING LO",2
"Lagrange Pl",8
"Lahn St",8
"Lamoka Ave",30
"Larue Ave",37
"Lathrop Ave",19
"Leeds St",12
"Leigh Ave",13
"Lewiston St",42
"Long St",33
"M/S 39ST 60FT MAIN S",1
"MA ST RI NY NY 10044",2
"MAC DOUGAL ST",24
"MACKINTOSH ST",3
"MACLEY AVE",1
"MACOMB PLACE",1
"MACOMES PLACE",1
"MACY PLACE",12
"MAIN  ST",12
"MAIN KINY",1
"MAIN ST  NY NY 10044",2
"MAIN ST RI",10
"MAIN STR RI NY 10044",1
"MAIN STREET NY NY",6
"MAJ DEEGAN EPWY",1
"MALLARD LN",1
"MALTA STREET",20
"MANAHAN ST",4
"MANGIN AVE",4
"MANHATTAN CT",10
"MANHATTAN PARK",3
"MANTTAN AVE",3
"MAPLE COURT",2
"MARAY AVE",4
"MARBLE AVENUE",1
"MARBLE HILL  AVE",1
"MARBLE HILL AV",6
"MARCUS GRAVEY",8
"MAREONI PLACE",2
"MARGARITTA CT",1
"MARINE A.R TERMINAL",1
"MARION STREET",67
"MARK ST",2
"MARKET SLIP",61
"MARLBOROUGH",14
"MARLBOROUGH ROAD",17
"MARLBORUGH RD",1
"MARMIOU AVE",1
"MARSH AV",5
"MARSH LN",2
"MARTANSE ST",1
"MATILDA AVENUE",4
"MAUIDA STREET",2
"MAYBERRY PROMANDE",2
"MC GUINNESS BLVD",6
"MCCAY",1
"MCCLELAND ST",1
"MCCLELLAN STREET",7
"MCDONLADS AVE",2
"MCDOUGAL",7
"MCINTOSH ST",13
"MCKENZIE ST",2
"MEADOW DR",3
"MEBILE AV",2
"MECLEAN AVE",1
"MECSER AVE",1
"MEGRAW AVE",4
"MELBOURNE AVE",9
"MENAHAM ST",4
"MEREID AVE",1
"MERION ST",1
"MERMARID AVE",1
"MERRIAM ST",1
"MERRILL",2
"MERRY AVE",8
"MERSEREAU AVE",6
"MESEROLE STR",1
"METROTECH CENTER",27
"MEYER AVE",2
"MIAN ST",7
"MIDDLETON",8
"MIDDLOTOWN RD",2
"MIDLAND BCH LOT 7",2
"MIDLAND BEACH TURTLE",2
"MIDLAND PKWY",8
"MIDWOOD STREET",36
"MIL POND",1
"MILL PEND PARK",1
"MILL POND PARK",22
"MILL RD PKWY",1
"MILL ROAD EXT LOT AT",2
"MINERRA PLACE",1
"MINTHORNE ST",8
"MOFFETT ST",3
"MONACO PLACE",23
"MONESON AV",2
"MONROE PL",7
"MONROE PLACE",6
"MONTAGUE ST PIER 4",3
"MONTAUK AV",13
"MONTGEMORY ST",4
"MONTGOMERY STREET",60
"MONTGONERY ST",1
"MONTOGOMERY",3
"MONUMENT",13
"MORANI ST",2
"MORGAN AV",2
"MORTAGUE ST",3
"MORTENSE ST",3
"MOTTS",1
"MOUNTEDEN PKWY",1
"MRYTLE AVE",14
"MT EDEN PKWAY",2
"MUH L BACH COURT",1
"MUHBACH COURT",1
"MULBACH COURT",5
"MUNDY AVE",23
"MYRNA LA",2
"MYRTLE VAE",3
"Mapleton Ave",14
"Margaret Corbin Dr",5
"Marne Pl",7
"Matthews Ct",21
"McLaughlin Ave",8
"Mullan Pl",9
"Muller Ave",10
"N 10TH ST",9
"N 12 ST",36
"N 145",1
"N 30 AVE",1
"N 30 ST",2
"N 5TH STREET",5
"N 6 STREET",16
"N 7 ST",57
"N 8 ST",32
"N 9 ST",21
"N CHANNEL BRIDGE S/E",1
"N ELLIOT",3
"N Elliott Walk",13
"N OXFORD WALK",6
"N PLAZA",2
"N. ELLIOT PL UNDER B",1
"N/B 11 AVE",1
"N/B NORTHERN BLVD",2
"N/B PARSONS BLVD",3
"N/B W/S MONROE ST",1
"N/C RALPH",1
"N/E 134 ST",2
"N/E 135 ST",1
"N/E 145 RD",3
"N/E 54 ST",1
"N/E ADAM POWELL",2
"N/E ARCHER",1
"N/E B 25TH",1
"N/E C/O 109 ST",2
"N/E C/O 121 AVE",1
"N/E C/O 138",2
"N/E C/O 145 AVE",2
"N/E C/O 18 AVE",7
"N/E C/O 218",1
"N/E C/O 269 ST",1
"N/E C/O 2ND AVE",1
"N/E C/O 58 ST",1
"N/E C/O 61 AVE",1
"N/E C/O 67 ST",3
"N/E C/O 7 AVE",5
"N/E C/O 77 RD",1
"N/E C/O 81ST",1
"N/E C/O 84 ST",3
"N/E C/O ARCHER",6
"N/E C/O AVE K",4
"N/E C/O BRONX BLVD",2
"N/E C/O BUFFULO AVE",1
"N/E C/O CARROLL ST",6
"N/E C/O CATON AVE",3
"N/E C/O CHURCH AVE",2
"N/E C/O E 19 ST",5
"N/E C/O E 205TH ST",2
"N/E C/O E 23 ST",2
"N/E C/O E 242 ST",1
"N/E C/O EMPIRE BLVD",3
"N/E C/O FLATLANDS AV",5
"N/E C/O FRENCIS LEWI",1
"N/E C/O HALSEY ST",2
"N/E C/O HERING AVE",1
"N/E C/O KINGSTON AVE",3
"N/E C/O LANETT AVE",1
"N/E C/O LOTT ST",1
"N/E C/O MARKET SLIP",9
"N/E C/O MIDWOOD ST",3
"N/E C/O OF 153 ST",1
"N/E C/O PARLAND",1
"N/E C/O PIKE ST",2
"N/E C/O REEVES AEV",1
"N/E C/O RIDGE BLVD",2
"N/E C/O SEABURY AVE",2
"N/E C/O SPRINGFIELD",15
"N/E C/O STANLEY AVE",5
"N/E C/O THIRD AVE",1
"N/E C/O W 137 ST",1
"N/E C/O W 175",1
"N/E C/O W 242 ST",1
"N/E C/O WATER",4
"N/E C/O WATSON",3
"N/E C/O WEST 30 ST",1
"N/E C/O WHITE PLAIN",1
"N/E CO CALLOWAY ST",1
"N/E CORNER OF PARK A",2
"N/E CORNER SCHENECTA",1
"N/E DRIGGS AVE",2
"N/E E 43 ST",1
"N/E E 55 ST",1
"N/E LOGAN ST",3
"N/E NEW JERSEY AVENU",1
"N/E SHEEPSHEAD AV",1
"N/E SIDE OF GEP SER",1
"N/E ST EDWARDS ST",7
"N/E W 176 ST",2
"N/E W/S E 174 ST",1
"N/E WATER ST",2
"N/E/C BRIGHTON 7 ST",1
"N/E/C DORCHESTER",1
"N/E/C PRESIDENT ST",1
"N/E/C/O HEWES ST",1
"N/E/K BRIGHTON 7",1
"N/ECORNEROSBORNEW179",1
"N/N  C/O KINGS HWY",1
"N/O 2742 MARION AVE",1
"N/O 905 LIVONIA AVE",1
"N/O BROME STREET",1
"N/O E 233 ST",2
"N/O LIBERTY AVE",1
"N/O/N/E/C/O 155 AVE",1
"N/O/N/W/C/O RECTOR",1
"N/S 10 ST",3
"N/S 111 STREET 40FEE",1
"N/S 129TH ST",2
"N/S 195 ST",11
"N/S 24 AVE",13
"N/S 36 AVE",3
"N/S 38 AVE",5
"N/S 42 RD 45",1
"N/S 5 ST",13
"N/S 55 AVE",12
"N/S 68 ST",10
"N/S 87 AVE 00;",1
"N/S 97 ST 20FT",1
"N/S ALMEDA AVENUE",1
"N/S ATLANTIC AVE",44
"N/S AVE  20FT",1
"N/S BAISLEY BLVD",13
"N/S CHERRY ST",17
"N/S CHRISTIE AVE",3
"N/S DEAN ST",4
"N/S DELANCEY ST",20
"N/S DELANCEY ST 250",1
"N/S DESBROSSES ST",1
"N/S E 125TH ST",12
"N/S E 174 ST",5
"N/S E 42ND ST",2
"N/S E HOUSTON STREET",2
"N/S EAST 174 ST",3
"N/S EAST 199 ST 15",1
"N/S EDGECOMBE AVE",33
"N/S FROST ST",5
"N/S GARFIELD OK . 5F",1
"N/S GLENWOOD AVE",1
"N/S JEROME",12
"N/S LAMONT AVE",1
"N/S MADISON ST",8
"N/S MANHATTAN AVE",4
"N/S MAPLE AVE",1
"N/S OF 11TH AVE",2
"N/S OF EAST 140 ST",2
"N/S OF FOSTER AVE",4
"N/S OF JACKSON  ST",1
"N/S OF JAY ST",2
"N/S OF SEWARD AVE",2
"N/S OF W 176",2
"N/S OF W 41 ST",2
"N/S OTTO RD",7
"N/S PARK AV",2
"N/S PARSONS BLVD",1
"N/S PERIMETER IN FMC",1
"N/S PERIMETER RD",9
"N/S ROBERT WAYNER PL",1
"N/S RUTLAND RD",22
"N/S SEWARD AVE",10
"N/S SKILLMAN AVE",4
"N/S STANLEY AVE",71
"N/S VAN DYKE",1
"N/S W 145 ST 20FT",1
"N/S W 167 ST",7
"N/S W 29TH",3
"N/S W 33RD ST  BET11",1
"N/S W 36 ST 40FT",1
"N/S W 40 ST",4
"N/S W 43 ST",18
"N/S WALLABOUT ST",7
"N/S WATERBURY AVE",1
"N/S WATTS ST",6
"N/S WATTS ST 4FT",1
"N/S WEBSTER AV",2
"N/S YELLOWSTONE BLVD",3
"N/W 119 ANDROVETTE A",1
"N/W 231 STREET",1
"N/W 235 ST",2
"N/W BERRY",2
"N/W C/O 100 ST",6
"N/W C/O 102 ST",4
"N/W C/O 124 ST",4
"N/W C/O 126 ST",5
"N/W C/O 128 ST",1
"N/W C/O 137 ST",4
"N/W C/O 140 AVE",2
"N/W C/O 229 ST",1
"N/W C/O 241 ST",2
"N/W C/O 25 ST",1
"N/W C/O 3015 DITMAS",2
"N/W C/O 49 ST",2
"N/W C/O 51 ST",2
"N/W C/O 54 ST",2
"N/W C/O 55TH",2
"N/W C/O 56 RD",1
"N/W C/O 78 ST",5
"N/W C/O 90 AVE",6
"N/W C/O 94 AVE",3
"N/W C/O BLACK ROCK",1
"N/W C/O CLOVERDALE",2
"N/W C/O CROPSEY",4
"N/W C/O DUMONT AVENU",1
"N/W C/O E 138 ST",1
"N/W C/O E 233 ST",1
"N/W C/O E 29 ST",1
"N/W C/O E 41 ST",1
"N/W C/O E 94 ST",2
"N/W C/O EDISON AVE",1
"N/W C/O HILLSIDE AVE",3
"N/W C/O HOOPER ST",1
"N/W C/O JUNIS ST",2
"N/W C/O LENOX RD",2
"N/W C/O LEWIS",7
"N/W C/O LINDEN PL",1
"N/W C/O NASSAU AVE",3
"N/W C/O NEW UTRECHT",2
"N/W C/O PROSPECT AVE",5
"N/W C/O RANDALL AVE",1
"N/W C/O SUTTER AVE",1
"N/W C/O TURNEUR AVE",1
"N/W C/O W .141",2
"N/W C/O W 142 ST",1
