"V1","V2"
"FARMERS",4
"FARRADAY ST",1
"FDR DRIVE 42MD",1
"FELTON ST",3
"FERRIS ST",9
"FH PKWAY",1
"FISH",6
"FIVE TIMES SQUARE",4
"FLUSHING MEADOWS PK",26
"FMCP 131 TABILER AVE",1
"FMCP HALL OF SCIENCE",7
"FMCP MANNA LOT",1
"FMCP PARKING LOT B",2
"FMCP QNS MUSEUAM",1
"FORLEY STREET",5
"FORMAN AVE",1
"FORT HAMILTON PKY",6
"FORT INDEPENDENCE AV",3
"FORT PLACE",2
"FR CAPADANO BLVD",2
"FRANCIS LEWIS PL",3
"FRANCIS LEWIS RD",4
"FRANCIS PL",1
"FREDRICK DOUGLAS",10
"FREEPORT LOOP",15
"FREIL PL",1
"FRESH MDW",1
"FRONT WASHINGTON",1
"FT HAMILTON PK",4
"FT INDPENENDENCE",1
"FT TILDEN FISHERMANS",9
"FT WAHINGTON AVE",1
"FTELEY",5
"FTELEY  AVE",1
"Fabian St",5
"Fairfield Pl",4
"Flatlands 8th St",11
"GALLATIN PLACE",4
"GARDEN AVE",5
"GARISON AVE",1
"GARNISON AVE",1
"GARRETT STREET",3
"GARRISON AVE BARNETT",1
"GARVEY",2
"GATES",27
"GEORGIA AV",26
"GERRITTSON AVE",1
"GILBERT PL",9
"GILLESPIE",2
"GIPSON STREET",4
"GIUAN AVE",1
"GLENMORE ST",5
"GLOVER ST",14
"GOUVENEUR PL",4
"GOUVENEUR PLACE",1
"GOUVERNEUR PL",16
"GOVENEURS PLACE",2
"GRAND CENTRAL PK",15
"GRAND CONCORUSE",2
"GRANDGER ST",1
"GRATE ST",1
"GRAY STREET",4
"GREEBWICH ST",2
"GREENE PLACE",1
"GREENEWICH ST",2
"GREENLEAF AVE",3
"GRENFELL STREET",3
"GREYSTONE AVENUE",3
"GRINNELL PLACE",6
"GROSSVERNOR",1
"GROVE",12
"GUY BREWER",7
"Gerald H Chambers Sq",2
"Gifford Ave",15
"Gladwin St",14
"Goodell Ave",4
"HAISEY",1
"HALL OF FAME AVE",1
"HALLECK",6
"HAMMERSERLEY AVE",1
"HAMMERSLEY AVE",26
"HANCOCK  ST",2
"HANOVER",10
"HANOVER AVE",5
"HARING ST",23
"HARMON ST",6
"HARMONY AVE",1
"HAROLD ST",9
"HARRISON LN",1
"HARROD ST",2
"HARWAY A VE",1
"HATTING PL",1
"HAVEN AVNUE",1
"HEATH",11
"HEGAMEN",1
"HENDERSON",3
"HENNESSY PLACE",17
"HENNY ST",3
"HERAWAY",1
"HERBERT",1
"HERESSAY",1
"HERMANY",4
"HERSEY STREET",1
"HERZEL STREET",1
"HESSLER AVENUE",7
"HICKSVILLE ROAD",1
"HIGHLAND PL",23
"HIGHLAND PLACE",13
"HIGHWAY",1
"HINSDALE",11
"HOBART",2
"HOBART AVENUE",4
"HOFFMAN",14
"HOLEGATE ST",4
"HOLLAND AVE3",1
"HOLLERS AV AN TILLET",1
"HOME AVENUE",2
"HOMER AVENUE",1
"HONTS POINT AVE",1
"HORATIO STREET",7
"HUDSON MANOR TERRACE",16
"HUNT",8
"HUNTS POINT  AVE",2
"HURRON",1
"HUTCHINSON AV",11
"HUTCHINSON RIV",1
"Hampton Green",9
"Harper Ct",8
"Harris Ln",15
"Hodges Pl",35
"Home Ave",19
"Horton St",13
"I AVE",6
"I/F/O 23-08 JACKSON",1
"I/F/O 6714",1
"I/F/O 940 2 AVE",1
"I/O 1 ORCHARD BEACH",2
"I/O 100 ST",1
"I/O 105 AVE",3
"I/O 153 ST",7
"I/O 180 ST",2
"I/O 1900 BERGEN AVE",1
"I/O 36 AVE",2
"I/O 64 CIRCLE",3
"I/O 69 AVE",1
"I/O 96-05 QUEENS BLV",1
"I/O BERGEN CT",5
"I/O E 86 ST",1
"I/O E FORDHAM RD",3
"I/O EAST 8",1
"I/O FARRAGUT ROAD",1
"I/O FMP 56 AVE",2
"I/O GLENWOOD RD",2
"I/O MADERN ST",1
"I/O NEW UTRECHT AVE",2
"I/O PICKIN",1
"I/O RODNEY",2
"I/O RUTLAND RD",1
"I/O S/E E 211 ST",1
"I/O ST MARKS AVENUE",1
"I/O STEINWAY",2
"I/O W 50TH ST",3
"I/O W 54 ST",2
"I/O WEST 42",1
"I/O WEST SQ ST",1
"I/S OF 3RD AVE",7
"I/S THOMPSON",5
"IN/W FOSTER AVE",1
"INDIANA AVENUE",1
"INT SEC THOMPSON ST",14
"INWOOD ST",39
"IP SEAGIRT AVENUE",1
"IRVINE STREET",6
"ISHILL RD",1
"ITNER PL",6
"Isernia Ave",15
"JAMES ST",8
"JARVES AVE",1
"JEFERSON",1
"JEFFERON ST",2
"JEFFERSON PL",12
"JEROME STREET",15
"JFK AIRPORT LOT 9",3
"JFK ARRIVAL",1
"JFK ENTRANCE T4 ARRI",1
"JFK TERMINAL I",1
"JFK TM4 ARRIVALS",1
"JFKIA BLD 125",1
"JFKIA ENTRANCE TERMI",1
"JFKIA TERM. 5 ARRIVA",1
"JFKIA TERMINAL 8",6
"JOHNS ST",5
"JOHNSON",7
"JOHNSON AVENUE",18
"JORALEMON STREET",18
"JORELEMON STREET",1
"JULES DR",3
"JUMEL AVE",2
"KALMIA AVE",8
"KENILWORTH ST",8
"KERMIT AVE",4
"KIMBALL STREET",2
"KINGALAND AVE",1
"KINGS COLLEGE PLACE",9
"KINGSBORO 6TH WALK",1
"KINGSBOROUGH",2
"KINGSBRIDGE AVENU",1
"KINGSHWY",6
"KINGSTON ST",5
"KISSENA BOULEVARD",5
"KNICK",2
"KNICKER BOCKER AVE",5
"KNICKERNOCKER AVE",1
"KNOLLS CRESCENT",6
"KOCIUSZKO ST",3
"KOSCIUZCKO",1
"KRAMER AVE",15
"Kelly Blvd",21
"Kenmore St",10
"Kennington St",11
"Kingsley Pl",13
"L/S 6 ST",1
"L/S 71ST ST",1
"L/S PROSPECT AVE",2
"LAFAEYTTE AVE",1
"LAKEN AVE",1
"LANDER STREET",3
"LATOURETTE ST",9
"LEGION  ST",2
"LELAND AVE C5741",1
"LENOX BLVD",1
"LEONA ST",12
"LEROY STREET",11
"LEVERETT AVE",5
"LEWIS ST",7
"LEXINGTON A V",1
"LGA AIRPORT TERMINCA",1
"LIBBY PL",4
"LIBERTY PL",4
"LILIAN PLACE",1
"LINCOLN TERRACE PK",1
"LINCOOLN AVE",1
"LINDEN BL",15
"LINDEN PLACE",30
"LIRR KEW GARDENS ST",3
"LIVINGSTON ST.",3
"LIVIONA AVE",3
"LOGAN",21
"LOIS AVE",2
"LONGFELLOW ST",3
"LORETTO ST",2
"LORILLARD PLC",3
"LORIMER STREET",8
"LORING PL NO",7
"LORING RD",2
"LORRAIN AVE",2
"LOT # 1 READE ST",6
"LOTS AVE",1
"LOUIS NINE BOULEVARD",10
"LOUISA  ST",1
"LOUISA STREET",2
"LOWDY AVE",1
"LOWELL ST",4
"LOWERE PLACE",1
"LURING AVE         E",1
"LUTEN",2
"LUTEN AVE (S/B) @ HY",1
"LYMAN PL",10
"LYUERE",1
"Lagrange Pl",9
"Lamport Blvd",38
"Lenevar Ave",23
"Leonard Street Lot",6
"Lightner Ave",5
"Longdale St",18
"Ludlum Ave",25
"Lyman St",19
"Lynhurst Ave",15
"MABNOR AVE",1
"MAC DOUGAL STREET",1
"MACDOUGALL ST",4
"MACE AVENUE",31
"MACLOLM X",1
"MACON",17
"MADISON  AVE",11
"MADISON  ST",5
"MADISON AE",4
"MAIDSON",1
"MAIN ST NY, NY 10044",1
"MAIN ST R",10
"MAJOR AVENUE",2
"MALBA DR",8
"MALCOLM X BVD",6
"MAMS AVE",1
"MANHATTAN AVE.",1
"MANHATTAN COL PKWY",18
"MANHATTAN COLL PKWY",16
"MANHATTAN COLLEGE PA",9
"MANIDA STREET",28
"MANOR",13
"MANOR  AVE",2
"MANOR ROAD",4
"MANSION ST",7
"MAON ST",1
"MAPLE",24
"MARBB HILL AVE",1
"MARBLE HILL",18
"MARCUS GARVY BLVD",5
"MARGARET PL",2
"MARION ST BK NY",2
"MARON AVE",2
"MARTENSE AVENUE",17
"MARTON ST BK NY",1
"MASDION AVE",1
"MASON BLVD",5
"MATHEWS AVE",14
"MCOMBS RD",1
"MELROS AVE",1
"MELROSE  AVE",1
"MELROSE  ST",2
"MENEHAN",2
"MERCEK",1
"MERCER T",1
"MERIAM AVE",4
"MERIDIAN RD",6
"MERRIAM AVENUE",13
"MERRICK RD",21
"MERRIM",1
"MERRYMOUNT ST",8
"MESEROLE AVENUE",2
"METOPOLITAN",1
"METRO TECH CENTER",6
"METROPILITAN AVE",2
"METROPOLITIAN AOVAL",1
"METROTECH PL",7
"MIAN ST",8
"MID BLOCK 5TH STREET",1
"MIDLAND BEACH LOT 9",6
"MILL AVENUE",25
"MILL RD LOT",14
"MILL ST",32
"MILL STREET",3
"MILLS RD",1
"MOFFIT ST",1
"MONROE",46
"MONTAGUE TERRACE",6
"MONTECELLO",1
"MONTGEMORY AVE",1
"MONTGOMERY  ST",5
"MONTGOMRTY AVE",1
"MONTICELLO",7
"MORENO CT",6
"MORGREEN AVE",1
"MORNINGSIDE PARK",5
"MOROLLA PL",1
"MORRIS LANE",1
"MORRIS PLACE",2
"MOSHULU GIRL CARSE",1
"MOTHER GASTON",28
"MOUNT MORRIS PARK",10
"MOUNT MORRIS PARK W",1
"MUHLBACH CT",1
"MULBERRY STREET",14
"MURRAY PL",2
"MURRY ST",6
"Madigan Pl",4
"Mark St",12
"Marsden St",93
"Mayberry Promenade",24
"Merry Ave",53
"Miller St",21
"Milton Ave",29
"Monsignor Halpin Pl",5
"Morgan St",46
"N 1ST ST",5
"N 5 ST",14
"N 5 STREET",2
"N ELLIOT PL",4
"N END",9
"N PORTLAND",5
"N ROAD SOUTH",1
"N/B 31 ST",1
"N/B 64 ST",5
"N/B PARSONS BLVD",3
"N/B PROSPECT AV",1
"N/B S/O W 180 ST",1
"N/E",1
"N/E 190",1
"N/E 77 AVE",2
"N/E C/N E 27",1
"N/E C/O  RIVER TERRA",1
"N/E C/O 108 ST",1
"N/E C/O 142",1
"N/E C/O 149 AVE",3
"N/E C/O 232 ST",2
"N/E C/O 255 ST",1
"N/E C/O 45 ST",2
"N/E C/O 65 RD",1
"N/E C/O 75 AVE",2
"N/E C/O 7TH AVE",4
"N/E C/O 94 ST",5
"N/E C/O 95 AVE",9
"N/E C/O 97 ST",1
"N/E C/O BROOK AVE",2
"N/E C/O CARROLL ST",5
"N/E C/O CONEY ISLAND",4
"N/E C/O E 124TH ST",1
"N/E C/O E 168 ST",2
"N/E C/O E 32 ST",2
"N/E C/O E 52",1
"N/E C/O E 80 ST",5
"N/E C/O E 99 ST",5
"N/E C/O GRAND CONCOU",3
"N/E C/O HILLSIDE AVE",3
"N/E C/O KENT AVE",6
"N/E C/O MERCER ST",4
"N/E C/O NEILSON",2
"N/E C/O NEPTUNE",1
"N/E C/O PATCHEN AVE",1
"N/E C/O ROCKAWAY BLV",1
"N/E C/O UNIVERSITY A",1
"N/E C/O W 50TH ST",1
"N/E C/O W 53 STREET",1
"N/E C/O WEST 142 ST",1
"N/E C/O WEST 148TH",1
"N/E C/O WEST 88 ST",1
"N/E C/O WHITE ST",1
"N/E C/P ATLANTIC AVE",2
"N/E CORNER",1
"N/E CORNER 12 ST",1
"N/E CORNER 59 ST",2
"N/E CORNER OF E 99 S",1
"N/E CORNER OF W 84",1
"N/E CRNR 95 ST",1
"N/E E 17 ST",3
"N/E E 174TH STREET",1
"N/E E 42",1
"N/E E 99",1
"N/E LITTLE NECK",1
"N/E PROSPECT AVE",3
"N/E SIDE FARRAGUT RD",1
"N/E SIDE OF 123 ST",1
"N/E/C BETTS AVE",1
"N/E/C W 173",1
"N/E/C W 3 ST",7
"N/E/C/O 102 ST",2
"N/E/C/O AVE L",5
"N/E/C/O EAST 208 ST",1
"N/EC/O 17TH AVE",1
"N/O 37 AVE",2
"N/O BEDFORD PK BLVD",1
"N/O BOND",1
"N/O CATHERINE SLIP",1
"N/O CROSS BRONX EXPW",1
"N/O JEROME AVE",2
"N/O MURRAY ST",1
"N/O SULLIVAN PL",1
"N/OF 21ST ST",1
"N/S 170 ST",2
"N/S 170 STREET",1
"N/S 24RD ST",1
"N/S 28 ST",4
"N/S 3 AVE",1
"N/S 30 AV",2
"N/S 37TH ST",2
"N/S 385 ST",1
"N/S 40 STREET",2
"N/S 48TH AVE",1
"N/S 51 AVE",10
"N/S 51 STREET",9
"N/S 55TH ST",1
"N/S 91ST",1
"N/S 96 ST",2
"N/S ALBERMARLE RD",5
"N/S ALSTYNE AVE",2
"N/S AVE D",12
"N/S AVE N E/O OCEAN",1
"N/S AVE T",1
"N/S BEEKMAN ST",3
"N/S BELMONT AV",6
"N/S CLARKSON ST",18
"N/S CLYMER ST 50''",1
"N/S DELANCY",1
"N/S DIVISION AVE",3
"N/S E 82 ST",2
"N/S E 94 ST",2
"N/S ELMHURST AVE",21
"N/S FARRAGUT RD",20
"N/S FDR DRIVE",1
"N/S GRAVES NECK RD",2
"N/S HICKS ST",1
"N/S KANE ST",3
"N/S KEW GARDNES RD",1
"N/S LOCUST AV",1
"N/S MAIDEN LA",3
"N/S MANSION ST",1
"N/S NEWTON RD",2
"N/S OF E 150 ST",3
"N/S OF EAST 142 ST",1
"N/S OF HOLLERS AVE",18
"N/S OF HORACE AVE",1
"N/S OF SAINT JOHN PL",1
"N/S OF W 163",1
"N/S OF W 46 ST",1
"N/S OF WILLOUGHBY  A",1
"N/S OTTO RD",14
"N/S PITKIN AVE",4
"N/S PUTNAM AVE",3
"N/S RIVINGTON ST",6
"N/S S 5TH ST",10
"N/S S 9 ST",1
"N/S SEIGEL ST",3
"N/S SIDE BERRY",1
"N/S ST MARYS STREET",1
"N/S STANLEY DV",1
"N/S STOCKON ST",1
"N/S TOMPKINS AVE",3
"N/S VAN DOREN ST",1
"N/S W 10TH STREET",1
"N/S W 157 STREET",3
"N/S W 26TH ST",3
"N/S W 30TH ST",4
"N/S W 33 ST",1
"N/S W 40TH ST & W 10",1
"N/S WALNUT AVE",4
"N/S WALTHAM ST",2
"N/S WATTS",1
"N/S WEST 35 ST",3
"N/S/O BERGENS",1
"N/S/O E 90 ST",1
"N/S/O E/O E 83  ST",1
"N/S/O HOLLERS AVE",2
"N/W 146 STREET",1
"N/W 56 DRIVE",1
"N/W 73 AVE",1
"N/W C/O 108 ST",4
"N/W C/O 112 ST",1
"N/W C/O 14 STREET",1
"N/W C/O 147 STREET",6
"N/W C/O 190 ST",1
"N/W C/O 203 ST",1
"N/W C/O 44 AVE",2
"N/W C/O 66 AVE",1
"N/W C/O 68 AVE",2
"N/W C/O AVE Z",1
"N/W C/O BROADWAY",6
"N/W C/O BROOKYARD",1
"N/W C/O CLAFLIN",1
"N/W C/O CLASSON AVE",3
"N/W C/O CONOVER ST",2
"N/W C/O COURT ST",1
"N/W C/O DORCHESTER R",3
"N/W C/O E 138 ST",5
"N/W C/O E 165 ST",1
"N/W C/O E 18",2
"N/W C/O E 24 ST",1
"N/W C/O E 38 ST",1
"N/W C/O E 89 ST",1
"N/W C/O EDGECOMBE AV",1
"N/W C/O FLATLANDS",2
"N/W C/O GLENWOOD RD",4
"N/W C/O HAIRING ST",1
"N/W C/O HUNTINGTON",1
"N/W C/O JEROME AVE",4
"N/W C/O JOHNSON AVE",2
"N/W C/O LEFFERTS",3
"N/W C/O OCEAN PARKWA",1
"N/W C/O PARSONS BLVD",16
"N/W C/O PITT ST",1
"N/W C/O RYERSON ST",1
"N/W C/O SELWYN AVE",1
"N/W C/O SHAKESPEARE",1
"N/W C/O W 197 ST",2
"N/W C/O WEEKS AVE",2
"N/W CLOVE RD",1
"N/W E 8TH ST",3
"N/W EAZ",1
"N/W GRAND CENTEL PAR",1
"N/W MARLBOROUGH RD",1
"N/W S/O ATLANTIC AV",1
"N/W STRONGHURST",3
"N/W VAN SICLEN AVE",1
"N/W W 203 ST",1
"N/W WASHINGTON AVE",2
"N/W WEST 32 ST",1
"N/W WHITE ST",1
"N/W/C 85 ST",1
"N/W/C BRIGHTON 15 ST",1
"N/W/C BRIGHTON AVE",1
"N/W/C QPN",1
"N/W/C W 387",1
"N/W/C W BRIGHTON AVE",3
"N/W/C/O GLENWOOD RD",1
"N/W/O LOGAN ST",1
"N/WC 28TH",1
"N/WS W 42ND ST",1
"NAMEOKA AVE",1
"NAPLES TERR",8
"NASHVILLE",1
"NATIONAL",7
"NAVY ST.",1
"NB  SOUTHERN BLVD",1
"NB AMSTERDM AV. W130",6
"NB AMSTRDM AV. W107",15
"NB BEDFRD AVE. LEXNG",37
"NB CLAWSON ST CANNON",12
"NB FT. WASHNGTN AV.",7
"NB MARCY AV. MIDDLTN",5
"NB MORRIS AV. E140 S",59
"NB WOODHVN BLVD. 103",34
"NE CORNER OF E 3 ST",2
"NELL ST",3
"NEPTUNE  AVE",3
"NEW HAVEN AVE",35
"NEW UTRECH AVE",4
"NEW YORK ST",1
"NEWHAVEN AVE",1
"NEWHAVEN AVENUE",1
"NEWTON ST",17
"NFC OVERBAUGH PL",1
"NICHOLAS",5
"NICHOLAS AVENUE",6
"NIXON",2
"NO 8TH ST",13
"NORTH 110 AVE",1
"NORTH 4",1
"NORTH 8 STREET",2
"NORTH BLVD",4
"NORTH LOT",2
"NORTH PORTLAND",3
"NORTH SIDE JEROME AV",2
"NORTH SIDE OF PROSPE",2
"NORTH ST",20
"NORTHER BLVD",4
"NORTHERN BLVDE",1
"NOSTHERN BLVD",1
"NW C/O BEDFORD PL",3
"NW C/O E 138 ST",1
"North Hangar Rd",1
"O BRIEN",1
"O/P 1091 PIERCE AVE",1
"OAK AVENUE",4
"OAK ST",15
"OAK TERRACE",12
"OAKWOOD AVE",4
"OCEAN AE",2
"OCEAN AVE N",1
"OCEAN R",1
"OCEAN VIEW",10
"OLD NEW UTRECHT AVE",4
"OLINVILL AVE",1
"OLIVER STREET",10
"OLLVILLE AVE",1
"ONE BRYANT PARK",1
"OPPO 21 98 CRUGER AV",1
"ORHARD ST",2
"OSBOUME AVE",1
"OSGOOD",2
"OTSEGO ST",5
"OVERING ST",11
"OVINGTON AVENUE",40
"OVINSTON AVE",1
"OWLS HOLLOW FIELD",1
"Oceanside Ave",35
"Old Dock St",15
"PAGE AVE",17
"PALADINO AV",2
"PALANDINO",1
"PARADE PL",31
"PARK AV S",10
"PARK AVE AVE",1
"PARK AVENUE SOUTH",17
"PARK LN SO",4
"PARK TERRACE",7
"PARKER",7
"PARKVIEW TERR",24
"PARKVILLE AVENUE",10
"PARROTT PL",26
"PEARTREE AVENUE",2
"PECONIC ST",2
"PEDERAL CIRCLE JFR",1
"PELHAM PWKY",1
"PHELAN PL",33
"PIER 2",6
"PIER 2 PKG",1
"PIER 5 BROOKLYN BR P",2
"PIER 83 ST W 42ND ST",1
"PITKIN AVEUNE",2
"PK LANE SO",1
"PLAINVIEW",2
"PLIMPTOWN",1
"POPPENHUSEN AVE",7
"POWERS STREET",7
"PRESCOTT",1
"PRESLEY ST",1
"PRICE ST",5
"PRINCE  ST",6
"PRINCETON ST",8
"PROPECT PARK W",1
"PROSPECT PARK COE ST",1
"PROVOST",2
"PS/MS 333 BEACH 57 S",1
"PUGLEY RD",4
"PURVES",4
"PUTNUM AVE",4
"Paerdegat 8th St",6
"Park Cir",3
"Park Pl West",12
"Parsons Pl",1
"Pell Pl",17
"Pelton Pl",1
"Peter Ave",17
"Phelps Pl",10
"Pier 76",5
"Point Cres",8
"Poland Pl",6
"Pratt Ct",7
"Provost Ave",44
"QUINCE AVE",11
"QUINTARD",1
"R/O  1600 CANARSIE R",1
"R/O 104 DWIGHT ST",1
"R/O 144-50",1
"R/O 2628 LINDEN BLVD",1
"R/O 3808 BEACH CHANN",1
"R/O 525 ROSEDALE",1
"R/O 605 FDR DR",2
"R/O 61-05 SPRINGFIEL",1
"R/O 6215",1
"R/O 69-29 66 ST",2
"R/O 85 ST JOSEPH AVE",2
"R/O 865 COLUMBUS AVE",2
"R/O 900",1
"R/O RIVERSIDE AVE",1
"R/OF 605 WATER ST",1
"R/S 21ST AVE",14
"R/S 7TH AVE FROM POL",1
"R/S 86 ST",2
"R/S 94",7
"R/S AVE B ROCKAWAY P",7
"R/S BOLTON ST",1
"R/S BRANDT PL",1
"R/S E 181ST STREET",3
"R/S FOLIN PL",2
"R/S GOLD ST",3
"R/S HEATH AVENUE",1
"R/S HOLLERS AV",21
"R/S LOTT AVE",1
"R/S NEW UTRECHT AVE",3
"R/S UTICA AVE",1
"R115 PARK PARKING LO",4
"RADDE PLACE",8
"RANDALLS ISLAND WARD",27
"RANDALLS SUNKEN MEAD",20
"RANDOLPH PL",3
"RANGE ROAD",22
"RAVENHURST",1
"RCKYWAY BEACH 88",1
"REAL GOOD PARK 62ND",1
"REAR 9328 LAFAYETTE",2
"REAR OF 2311 5TH AVE",2
"REED PL",2
"REED ST",6
"REMSEN",14
"REMSEN AVE.",2
"RESERVOIR AVE",34
"RESERVOIR OVAL PL",2
"RESOVIOR OVAL EAST",1
"REVR TERR",1
"RICHARD LANE",3
"RICHARDSON STREET",38
"RIDGE ST",31
"RIIS PARK PARKING LO",4
"RIVER ROAD RI NY",28
"RIVERBANK STATE SIDE",1
"RIVERDSALE AVE B/T O",1
"RIVEROPLE EQUISTRION",1
"ROAD 20 FT",1
"ROBERTO CLEMENTE",15
"ROBERTSON ST",4
"ROBIN RD",7
"ROBINSON",2
"ROCK BEACH BLVD",1
"ROCKAWAY PWAYY",1
"ROCKWELL PL",21
"ROGERS AV",23
"ROOSEVELY AVE",2
"ROSEDALE",20
"ROSELLE ST",1
"ROSEVELT PLACE",1
"ROSSVILLE",3
"RS OF CAMPUS RD",1
"RUSSEK DRIVE",3
"Reno Ave",26
"Rokeby Pl",9
"S 1ST ST",4
"S 3 ST",11
"S 5TH ST",19
"S 6 ST",3
"S ELLIOT STREET",1
"S OF ARCHER AVE",3
"S OF SOUTH ST",1
"S PELHAM PKWY N",1
"S/ OF 47 AVE E/OF",1
"S/B 225 ST",1
"S/B 56 AVE",1
"S/B AURELIA CT",1
"S/B C/O E 125 ST",1
"S/B I/O PAERDEGAT 4",1
"S/B LORIMER ST",11
"S/E 16 AVE",1
"S/E C/N 104 ST",1
"S/E C/O 131 ST",1
"S/E C/O 133 AVFE",1
"S/E C/O 150 ST",3
"S/E C/O 1ST STREET",1
"S/E C/O 28 AVE",3
"S/E C/O 35 AVE",8
"S/E C/O 5 AVE",2
"S/E C/O 51 AVE",1
"S/E C/O 65 ST",2
"S/E C/O 71 ST",1
"S/E C/O ALBEMARLE RD",2
"S/E C/O AMITY ST",1
"S/E C/O BATTER",1
"S/E C/O BEACH  CHANN",1
"S/E C/O BOWNE ST",3
"S/E C/O E 165 ST",2
"S/E C/O E 95",1
"S/E C/O EAST 16",1
"S/E C/O HEMLOCK",1
"S/E C/O KNAPP ST",1
"S/E C/O LEONARD ST",1
"S/E C/O N HENRY",1
"S/E C/O NARROWS AVE",1
"S/E C/O NORMAN AVE",2
"S/E C/O PAERDEGAT 10",1
"S/E C/O PARSONS",18
"S/E C/O PARSONS BLV",1
"S/E C/O PROSPECT AVE",9
"S/E C/O RYDER AVE",7
"S/E C/O W 48 ST",1
"S/E C/O W 51 ST",1
"S/E C/O WILLETS PT B",1
"S/E CORNER OF 58 RD",1
"S/E CP AV M",1
"S/E DEAD END 62 AVE",1
"S/E E 138 TH ST",1
"S/E E 88 ST",1
"S/E LOGAN ST",1
"S/E OF MARTENSE ST",1
"S/E WINTHROP ST",2
"S/E/C 110 ST",1
"S/E/C BRIGHTON 14 ST",2
"S/E/C RALPH",1
"S/E/C W 174 ST",1
"S/E/C/O 150 ST",2
"S/E/C/O 161 ST",2
"S/E/C/O PURDY ST",1
"S/O 1359 DUMONT AVEN",3
"S/O 1711",1
"S/O 1801 LEXINGTON A",1
"S/O 56-01 206TH ST",1
"S/O 629 E 89 ST",1
"S/O 720 WASHINGTON S",1
"S/O 8000 SHORE FRONT",1
"S/O 91-57 79 ST",1
"S/O 94-02 78 ST",1
"S/O 9401 GLENWOOD RD",1
"S/O ARCHER AVE 150",1
"S/O E 69TH ST",1
"S/O E 74TH ST",2
"S/O FURMAN AVE",1
"S/O W 113 STREET",1
"S/OF 3908 BX BLVD",1
"S/S 105 AVE",12
"S/S 106 AVE",6
"S/S 107 AVE",10
"S/S 110 AVENUE",2
"S/S 138 ST",3
"S/S 22ND ST",1
"S/S 23 AVE",8
"S/S 27 AVE",2
"S/S 30 AVE",5
"S/S 31 ST",2
"S/S 34 AVENUE",2
"S/S 41ST AVE",1
"S/S 48 ST",10
"S/S 50TH STREET",1
"S/S 52 STREET",3
"S/S 58TH DRIVE",1
"S/S 59 AVENUE",3
"S/S 603 LINDEN BLVD",1
"S/S 61ST",1
"S/S 62 ST",2
"S/S 70 ST",3
"S/S 76 ST",2
"S/S 85TH AVE",4
"S/S 85TH ST",1
"S/S 86 ST",5
"S/S 90 ST",1
"S/S ARCHER S",2
"S/S ATLANTIC SO",1
"S/S AVE C",1
"S/S BAY 41 ST",5
"S/S BLAKE AVE",6
"S/S BLEECKER",1
"S/S BROOM ST",1
"S/S CARY CT",3
"S/S CONGRESS ST",2
"S/S CROSS BX EXPWY",4
"S/S CROTON PL",2
"S/S DIVISION AVENUE",1
"S/S E 124 ST",1
"S/S E 13TH ST",1
"S/S E 172ND ST",29
"S/S E 43 ST",13
"S/S E 6 ST",2
"S/S EAST 106 STREET",1
"S/S EAST 12 ST",1
"S/S EASTERN PKWY",19
"S/S ETNA ST",1
"S/S GATES AVE",8
"S/S GERANIUM AVE",1
"S/S HANOVER ST",5
"S/S HENDERSON AVE",1
"S/S HENRY ST",4
"S/S HICKS",4
"S/S LAFAYETTE AVE",8
"S/S N 10TH ST",2
"S/S NEVINS",10
"S/S OF 19TH AVE",1
"S/S OF 58TH DRIVE",1
"S/S OF E 176 ST",2
"S/S OF HOLLERS AVE",11
"S/S OF PARK AVE",1
"S/S OF ST MARYS ST",7
"S/S OF WORTMAN AVE",2
"S/S OTTO RD",4
"S/S PARK AVENUE",2
"S/S PECK AVE",3
"S/S PIKE STREET",1
"S/S PLATT ST 5",1
"S/S RANDOLPH ST",1
"S/S S 4TH ST",3
"S/S SCHEMERHORN",1
"S/S SEAGIRT AVE",6
"S/S SEDGWICK AVE",6
"S/S SKILLMAN AV",5
"S/S TECH PL",1
"S/S TILLOTSON AVE",10
"S/S VIELE AVE",1
"S/S W 137 ST",1
"S/S W 15TH ST",4
"S/S W 35 STREET",3
"S/S W 38 ST",1
"S/S W 47 ST",4
"S/S W 52ND",1
"S/S WILLIAMSBURG ST",5
"S/S/O PARK AVE",1
"S/S/O ST MARYS ST",3
"S/W  C/O 7TH AVE",1
"S/W 11 AVE",2
"S/W 147 STREET",1
"S/W 41",2
"S/W C/O 137S T",1
"S/W C/O 140 AVE",1
"S/W C/O 269 ST",1
"S/W C/O 28 AVE",3
"S/W C/O 4 ST",7
"S/W C/O 44 ST",2
"S/W C/O 50 AVE",1
"S/W C/O 59 AVE",3
"S/W C/O 68 DR",1
"S/W C/O 73RD ST",1
"S/W C/O 75 AVE",4
"S/W C/O AVE B",1
"S/W C/O AVE K",12
"S/W C/O B 87 ST",1
"S/W C/O BELL BLVD",4
"S/W C/O BROOKLYN AVE",6
"S/W C/O CLAY AVE",3
"S/W C/O CONEY ISLAND",1
"S/W C/O DRIGGS AVE",3
"S/W C/O E 119 ST",2
"S/W C/O E 16 ST",3
"S/W C/O E 22ND ST",2
"S/W C/O E 40 ST",1
"S/W C/O E 75 ST",2
"S/W C/O E 95 ST",2
"S/W C/O E 96 ST",5
"S/W C/O EAMES PL",1
"S/W C/O LORILLARD PL",1
"S/W C/O MARION",1
"S/W C/O PACIFIC ST",2
